mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
2.1,"46 km NE of Chase, Alaska",1722531301305,1722531965743,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249u6uzt5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249u6uzt5&format=geojson,1.0,2.0,,,automatic,0,68,ak,0249u6uzt5,",ak0249u6uzt5,",",ak,",",dyfi,origin,phase-data,",,,0.59,,ml,earthquake,"M 2.1 - 46 km NE of Chase, Alaska"
1.19,"8 km ESE of Katie, Oklahoma",1722531182940,1722618689769,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024palo,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024palo&format=geojson,,,,,reviewed,0,22,ok,2024palo,",ok2024palo,",",ok,",",origin,phase-data,",27.0,0.082783755,0.37,73.0,ml,quarry blast,"M 1.2 Quarry Blast - 8 km ESE of Katie, Oklahoma"
1.3,"27 km NE of Beluga, Alaska",1722531045763,1722531144357,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249u6u0ow,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249u6u0ow&format=geojson,,,,,automatic,0,26,ak,0249u6u0ow,",ak0249u6u0ow,",",ak,",",origin,phase-data,",,,0.79,,ml,earthquake,"M 1.3 - 27 km NE of Beluga, Alaska"
0.08,"14 km SSE of Mammoth Lakes, CA",1722530842370,1724104721170,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75000718,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75000718&format=geojson,,,,,reviewed,0,0,nc,75000718,",nc75000718,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",6.0,0.0607,0.01,301.0,md,earthquake,"M 0.1 - 14 km SSE of Mammoth Lakes, CA"
2.25,"25 km WNW of Petrolia, CA",1722530827210,1724104758782,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75042307,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75042307&format=geojson,,,,,reviewed,0,78,nc,75042307,",nc75042307,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",25.0,0.1926,0.15,262.0,md,earthquake,"M 2.3 - 25 km WNW of Petrolia, CA"
1.58,"8 km NNW of Bella Vista, CA",1722530647300,1724104755653,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75042302,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75042302&format=geojson,,,,,reviewed,0,38,nc,75042302,",nc75042302,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.09189,0.06,104.0,md,earthquake,"M 1.6 - 8 km NNW of Bella Vista, CA"
0.29,"6 km NW of The Geysers, CA",1722530584250,1724105066711,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75042297,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75042297&format=geojson,,,,,reviewed,0,1,nc,75042297,",nc75042297,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",27.0,0.008098,0.02,57.0,md,earthquake,"M 0.3 - 6 km NW of The Geysers, CA"
4.4,south of the Fiji Islands,1722530397690,1724102509040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000n7yd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n7yd&format=geojson,,,,,reviewed,0,298,us,7000n7yd,",us7000n7yd,",",us,",",origin,phase-data,",22.0,3.523,0.81,101.0,mb,earthquake,M 4.4 - south of the Fiji Islands
1.7,"77 km W of Skwentna, Alaska",1722530114269,1722530291150,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249u6qqiq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249u6qqiq&format=geojson,,,,,automatic,0,44,ak,0249u6qqiq,",ak0249u6qqiq,",",ak,",",origin,phase-data,",,,1.17,,ml,earthquake,"M 1.7 - 77 km W of Skwentna, Alaska"
2.0,"141 km SSE of Sand Point, Alaska",1722530049096,1722551822493,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249u6qjkx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249u6qjkx&format=geojson,,,,,reviewed,0,62,ak,0249u6qjkx,",ak0249u6qjkx,",",ak,",",origin,phase-data,",,,0.78,,ml,earthquake,"M 2.0 - 141 km SSE of Sand Point, Alaska"
0.77,"14 km NE of Milford, Utah",1722529872250,1722535502730,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80077221,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80077221&format=geojson,,,,,reviewed,0,9,uu,80077221,",uu80077221,",",uu,",",origin,phase-data,",13.0,0.007696,0.09,81.0,md,earthquake,"M 0.8 - 14 km NE of Milford, Utah"
4.1,"13 km ESE of Watari, Japan",1722529714977,1724102002040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000n7yc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n7yc&format=geojson,,,,,reviewed,0,259,us,7000n7yc,",us7000n7yc,",",us,",",origin,phase-data,",21.0,2.658,0.59,152.0,mb,earthquake,"M 4.1 - 13 km ESE of Watari, Japan"
1.1,"62 km S of Cantwell, Alaska",1722529712341,1722529824393,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249u6p9wi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249u6p9wi&format=geojson,,,,,automatic,0,19,ak,0249u6p9wi,",ak0249u6p9wi,",",ak,",",origin,phase-data,",,,0.54,,ml,earthquake,"M 1.1 - 62 km S of Cantwell, Alaska"
0.33,"14 km NE of Milford, Utah",1722529441090,1722535233880,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80001478,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80001478&format=geojson,,,,,reviewed,0,2,uu,80001478,",uu80001478,",",uu,",",origin,phase-data,",11.0,0.008609,0.07,133.0,md,earthquake,"M 0.3 - 14 km NE of Milford, Utah"
0.48,"14 km NE of Milford, Utah",1722529398260,1722535007300,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80077216,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80077216&format=geojson,,,,,reviewed,0,4,uu,80077216,",uu80077216,",",uu,",",origin,phase-data,",11.0,0.005051,0.11,121.0,md,earthquake,"M 0.5 - 14 km NE of Milford, Utah"
0.76,"14 km NE of Milford, Utah",1722529377580,1722533955760,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80077211,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80077211&format=geojson,,,,,reviewed,0,9,uu,80077211,",uu80077211,",",uu,",",origin,phase-data,",15.0,0.00222,0.13,82.0,md,earthquake,"M 0.8 - 14 km NE of Milford, Utah"
0.9,"25 km WNW of Susitna, Alaska",1722529367671,1722529618206,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249u6o0sf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249u6o0sf&format=geojson,,,,,automatic,0,12,ak,0249u6o0sf,",ak0249u6o0sf,",",ak,",",origin,phase-data,",,,0.72,,ml,earthquake,"M 0.9 - 25 km WNW of Susitna, Alaska"
0.83,"9 km NW of The Geysers, CA",1722528701010,1722533065837,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75042282,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75042282&format=geojson,,,,,automatic,0,11,nc,75042282,",nc75042282,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.006211,0.03,130.0,md,earthquake,"M 0.8 - 9 km NW of The Geysers, CA"
0.99,"2 km ESE of Sumner, Washington",1722527932350,1722539401000,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62030911,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62030911&format=geojson,,,,,reviewed,0,15,uw,62030911,",uw62030911,",",uw,",",origin,phase-data,",7.0,0.1525,0.13,293.0,ml,explosion,"M 1.0 Explosion - 2 km ESE of Sumner, Washington"
1.33,"8 km E of Lebec, CA",1722527822630,1722549312432,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40857104,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40857104&format=geojson,,,,,reviewed,0,27,ci,40857104,",ci40857104,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",30.0,0.07115,0.21,52.0,ml,quarry blast,"M 1.3 Quarry Blast - 8 km E of Lebec, CA"
0.83,"14 km NE of Milford, Utah",1722527614700,1722533653450,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80077206,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80077206&format=geojson,,,,,reviewed,0,11,uu,80077206,",uu80077206,",",uu,",",origin,phase-data,",12.0,0.007641,0.07,80.0,md,earthquake,"M 0.8 - 14 km NE of Milford, Utah"
1.8,"7 km NNW of Meadow Lakes, Alaska",1722527419270,1722527523332,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249u68j1j,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249u68j1j&format=geojson,,,,,automatic,0,50,ak,0249u68j1j,",ak0249u68j1j,",",ak,",",origin,phase-data,",,,0.33,,ml,earthquake,"M 1.8 - 7 km NNW of Meadow Lakes, Alaska"
0.63,"13 km NE of Milford, Utah",1722527326640,1722533451130,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80077201,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80077201&format=geojson,,,,,reviewed,0,6,uu,80077201,",uu80077201,",",uu,",",origin,phase-data,",12.0,0.007794,0.09,86.0,md,earthquake,"M 0.6 - 13 km NE of Milford, Utah"
2.2,"58 km S of Whites City, New Mexico",1722527323615,1724524269040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024pajl,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024pajl&format=geojson,,,,,reviewed,0,74,tx,2024pajl,",us6000nhd5,tx2024pajl,",",us,tx,",",origin,phase-data,",26.0,0.0,0.1,72.0,ml,earthquake,"M 2.2 - 58 km S of Whites City, New Mexico"
1.2,"48 km WNW of Ninilchik, Alaska",1722527129258,1722527239636,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249u67h8d,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249u67h8d&format=geojson,,,,,automatic,0,22,ak,0249u67h8d,",ak0249u67h8d,",",ak,",",origin,phase-data,",,,0.28,,ml,earthquake,"M 1.2 - 48 km WNW of Ninilchik, Alaska"
-0.09,"82 km NNW of Karluk, Alaska",1722526329040,1722570931540,,https://earthquake.usgs.gov/earthquakes/eventpage/av93017254,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93017254&format=geojson,,,,,reviewed,0,0,av,93017254,",av93017254,",",av,",",origin,phase-data,",7.0,0.09075,0.3,188.0,ml,earthquake,"M -0.1 - 82 km NNW of Karluk, Alaska"
1.7,"17 km NE of Hermleigh, Texas",1722526169437,1722630607666,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024paiv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024paiv&format=geojson,,,,,reviewed,0,44,tx,2024paiv,",tx2024paiv,",",tx,",",origin,phase-data,",14.0,0.1,0.1,53.0,ml,earthquake,"M 1.7 - 17 km NE of Hermleigh, Texas"
1.5,"28 km SSE of Mossyrock, Washington",1722526099130,1722538948630,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62030901,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62030901&format=geojson,,,,,reviewed,0,35,uw,62030901,",uw62030901,",",uw,",",origin,phase-data,",15.0,0.02513,0.09,102.0,ml,earthquake,"M 1.5 - 28 km SSE of Mossyrock, Washington"
1.5,"17 km NE of Hermleigh, Texas",1722525804775,1722631989843,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024pair,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024pair&format=geojson,,,,,reviewed,0,35,tx,2024pair,",tx2024pair,",",tx,",",origin,phase-data,",12.0,0.1,0.1,80.0,ml,earthquake,"M 1.5 - 17 km NE of Hermleigh, Texas"
1.19,"62 km ENE of Pedro Bay, Alaska",1722525098440,1722570385080,,https://earthquake.usgs.gov/earthquakes/eventpage/av93217856,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93217856&format=geojson,,,,,reviewed,0,22,av,93217856,",av93217856,",",av,",",origin,phase-data,",11.0,0.03114,0.29,170.0,ml,earthquake,"M 1.2 - 62 km ENE of Pedro Bay, Alaska"
1.06,"11 km ENE of Indio, CA",1722524845520,1722540866400,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40679471,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40679471&format=geojson,,,,,reviewed,0,17,ci,40679471,",ci40679471,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",41.0,0.09548,0.17,44.0,ml,earthquake,"M 1.1 - 11 km ENE of Indio, CA"
1.6,"6 km SSE of Alamo, Nevada",1722524756709,1722530038434,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00881777,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00881777&format=geojson,,,,,reviewed,0,39,nn,00881777,",nn00881777,",",nn,",",origin,phase-data,",7.0,0.117,0.1127,190.78,ml,earthquake,"M 1.6 - 6 km SSE of Alamo, Nevada"
0.36,"8 km W of Dutch Harbor, Alaska",1722524007880,1722570062460,,https://earthquake.usgs.gov/earthquakes/eventpage/av93217851,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93217851&format=geojson,,,,,reviewed,0,2,av,93217851,",av93217851,",",av,",",origin,phase-data,",7.0,0.0111,0.14,218.0,ml,earthquake,"M 0.4 - 8 km W of Dutch Harbor, Alaska"
4.5,"105 km E of Tomioka, Japan",1722523884107,1724524168040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000nhd1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000nhd1&format=geojson,,,,,reviewed,0,312,us,6000nhd1,",us6000nhd1,",",us,",",origin,phase-data,",39.0,3.259,0.67,128.0,mb,earthquake,"M 4.5 - 105 km E of Tomioka, Japan"
1.21,"6 km WSW of Darrington, Washington",1722523260110,1722538787660,,https://earthquake.usgs.gov/earthquakes/eventpage/uw62030871,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62030871&format=geojson,,,,,reviewed,0,23,uw,62030871,",uw62030871,",",uw,",",origin,phase-data,",11.0,0.05035,0.23,70.0,ml,earthquake,"M 1.2 - 6 km WSW of Darrington, Washington"
-0.22,"89 km NNW of Karluk, Alaska",1722522955840,1722569685460,,https://earthquake.usgs.gov/earthquakes/eventpage/av93017249,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93017249&format=geojson,,,,,reviewed,0,0,av,93017249,",av93017249,",",av,",",origin,phase-data,",8.0,0.07002,0.21,186.0,ml,earthquake,"M -0.2 - 89 km NNW of Karluk, Alaska"
0.13,"87 km NNW of Karluk, Alaska",1722522925180,1722569529700,,https://earthquake.usgs.gov/earthquakes/eventpage/av93017244,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93017244&format=geojson,,,,,reviewed,0,0,av,93017244,",av93017244,",",av,",",origin,phase-data,",9.0,0.07142,0.1,193.0,ml,earthquake,"M 0.1 - 87 km NNW of Karluk, Alaska"
5.0,West Chile Rise,1722522912653,1724523925040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000nhcw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000nhcw&format=geojson,,,,,reviewed,0,385,us,6000nhcw,",usauto6000nhcw,us6000nhcw,",",usauto,us,",",internal-moment-tensor,origin,phase-data,",45.0,20.299,0.82,159.0,mb,earthquake,M 5.0 - West Chile Rise
0.6,"18 km NNE of Ridgecrest, CA",1722522237220,1722540863841,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40679367,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40679367&format=geojson,,,,,reviewed,0,6,ci,40679367,",ci40679367,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.1261,0.15,65.0,ml,earthquake,"M 0.6 - 18 km NNE of Ridgecrest, CA"
2.6,"137 km SSE of Sand Point, Alaska",1722522211889,1724523733040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000nhd4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000nhd4&format=geojson,,,,,reviewed,0,104,us,6000nhd4,",ak0249u5hdqj,us6000nhd4,",",ak,us,",",origin,phase-data,",13.0,1.246,0.76,222.0,ml,earthquake,"M 2.6 - 137 km SSE of Sand Point, Alaska"
1.1,"6 km WSW of Four Mile Road, Alaska",1722521984533,1722522081185,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249u5gi6t,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249u5gi6t&format=geojson,,,,,automatic,0,19,ak,0249u5gi6t,",ak0249u5gi6t,",",ak,",",origin,phase-data,",,,0.31,,ml,earthquake,"M 1.1 - 6 km WSW of Four Mile Road, Alaska"
0.39,"61 km WNW of Ninilchik, Alaska",1722521825930,1722568806290,,https://earthquake.usgs.gov/earthquakes/eventpage/av93217791,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93217791&format=geojson,,,,,reviewed,0,2,av,93217791,",av93217791,",",av,",",origin,phase-data,",7.0,0.1577,0.14,119.0,ml,earthquake,"M 0.4 - 61 km WNW of Ninilchik, Alaska"
4.8,southeast of the Loyalty Islands,1722521593257,1724100745040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000n7y8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n7y8&format=geojson,,,,,reviewed,0,354,us,7000n7y8,",us7000n7y8,",",us,",",origin,phase-data,",32.0,3.17,0.89,126.0,mb,earthquake,M 4.8 - southeast of the Loyalty Islands
1.0,"3 km SE of San Jacinto, CA",1722521237460,1722550095512,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40679343,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40679343&format=geojson,,,,,reviewed,0,15,ci,40679343,",ci40679343,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",39.0,0.05333,0.16,36.0,ml,earthquake,"M 1.0 - 3 km SE of San Jacinto, CA"
1.32,"30 km N of Fremont, Utah",1722521033730,1722529458380,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80077196,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80077196&format=geojson,,,,,reviewed,0,27,uu,80077196,",uu80077196,",",uu,",",origin,phase-data,",20.0,0.1689,0.15,65.0,ml,earthquake,"M 1.3 - 30 km N of Fremont, Utah"
4.1,"90 km NNE of Tobelo, Indonesia",1722520967496,1724100094040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000n7y6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000n7y6&format=geojson,,,,,reviewed,0,259,us,7000n7y6,",us7000n7y6,",",us,",",origin,phase-data,",16.0,1.96,0.63,177.0,mb,earthquake,"M 4.1 - 90 km NNE of Tobelo, Indonesia"
2.16,"12 km ENE of Borrego Springs, CA",1722520339810,1722540930900,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40679311,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40679311&format=geojson,,,,,reviewed,0,72,ci,40679311,",ci40679311,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",89.0,0.07675,0.18,23.0,ml,earthquake,"M 2.2 - 12 km ENE of Borrego Springs, CA"
0.03,"13 km NE of Milford, Utah",1722520093590,1722533222640,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80077191,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80077191&format=geojson,,,,,reviewed,0,0,uu,80077191,",uu80077191,",",uu,",",origin,phase-data,",13.0,0.004174,0.13,101.0,md,earthquake,"M 0.0 - 13 km NE of Milford, Utah"
1.9,"40 km NNE of Petersville, Alaska",1722520087313,1722520219136,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249u517h7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249u517h7&format=geojson,,,,,automatic,0,56,ak,0249u517h7,",ak0249u517h7,",",ak,",",origin,phase-data,",,,0.48,,ml,earthquake,"M 1.9 - 40 km NNE of Petersville, Alaska"
1.72000003,"9 km S of Fern Forest, Hawaii",1722519997620,1722520118340,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74378496,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74378496&format=geojson,,,,,automatic,0,46,hv,74378496,",hv74378496,",",hv,",",origin,phase-data,",39.0,0.01629,0.280000001,78.0,md,earthquake,"M 1.7 - 9 km S of Fern Forest, Hawaii"
0.3,"13 km NE of Milford, Utah",1722519966390,1722532899200,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80077186,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80077186&format=geojson,,,,,reviewed,0,1,uu,80077186,",uu80077186,",",uu,",",origin,phase-data,",12.0,0.006127,0.11,102.0,md,earthquake,"M 0.3 - 13 km NE of Milford, Utah"
0.7,"6 km S of Redlands, CA",1722519223380,1722540908483,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40679271,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40679271&format=geojson,,,,,reviewed,0,8,ci,40679271,",ci40679271,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",31.0,0.06124,0.15,79.0,ml,earthquake,"M 0.7 - 6 km S of Redlands, CA"
1.77999997,"8 km SSE of Volcano, Hawaii",1722519092740,1722519182880,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74378476,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74378476&format=geojson,,,,,automatic,0,49,hv,74378476,",hv74378476,",",hv,",",origin,phase-data,",32.0,0.003302,0.119999997,104.0,md,earthquake,"M 1.8 - 8 km SSE of Volcano, Hawaii"
0.24,"86 km NNW of Karluk, Alaska",1722518952960,1722568283090,,https://earthquake.usgs.gov/earthquakes/eventpage/av93017234,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93017234&format=geojson,,,,,reviewed,0,1,av,93017234,",av93017234,",",av,",",origin,phase-data,",10.0,0.06942,0.1,175.0,ml,earthquake,"M 0.2 - 86 km NNW of Karluk, Alaska"
0.72,"87 km NNW of Karluk, Alaska",1722518903610,1722567865230,,https://earthquake.usgs.gov/earthquakes/eventpage/av93217771,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93217771&format=geojson,,,,,reviewed,0,8,av,93217771,",av93217771,",",av,",",origin,phase-data,",10.0,0.06476,0.14,173.0,ml,earthquake,"M 0.7 - 87 km NNW of Karluk, Alaska"
0.38,"90 km NNW of Karluk, Alaska",1722518875750,1722567568970,,https://earthquake.usgs.gov/earthquakes/eventpage/av93017229,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93017229&format=geojson,,,,,reviewed,0,2,av,93017229,",av93017229,",",av,",",origin,phase-data,",9.0,0.0556,0.31,160.0,ml,earthquake,"M 0.4 - 90 km NNW of Karluk, Alaska"
0.8,"85 km NNW of Karluk, Alaska",1722518846131,1722566480510,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249u4wqw5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249u4wqw5&format=geojson,,,,,automatic,0,10,ak,0249u4wqw5,",av93217766,ak0249u4wqw5,",",av,ak,",",origin,phase-data,",,,0.23,,ml,earthquake,"M 0.8 - 85 km NNW of Karluk, Alaska"
